id,vintage_year,monthly_installment,loan_balance,bureau_score,num_bankrupt_iva,time_since_bankrupt,num_ccj,time_since_ccj,ccj_amount,num_bankrupt,num_iva,min_months_since_bankrupt,pl_flag,region,ltv,arrears_months,origination_date,maturity_date,repayment_type,arrears_status,arrears_segment,mob,remaining_mat,loan_term,live_status,repaid_status,month,arrears_event,bankrupt_event,term_expiry_event,worst_arrears_status,max_arrears_12m,recent_arrears_date,months_since_2mia,avg_mia_6m,max_arrears_bal_6m,max_mia_6m,avg_bal_6m,avg_bureau_score_6m,cc_util,annual_income,emp_length,months_since_recent_cc_delinq
6584784,2004,170.3,20673.48,380,0,0,0,0,0,0,0,0,1,r_i,0.2731,0,19-05-2004,31-05-2029,Non-IO,1,1,136,164,25,1,0,9,0,0,0,1,0,,,0,0,0,20980,346,0.5057,38890,6,12
3510814,2007,657,118620.7,421,0,0,0,0,0,0,0,0,1,r_a,0.9046,0,13-02-2007,28-02-2042,Non-IO,1,1,103,317,35,1,0,9,0,0,0,1,0,,,0,-138,0,119262,426,0.3554,44900,2,9
2877056,2005,586.1,148070.42,295,0,0,0,0,0,0,0,0,1,r_l,0.711,0,26-01-2005,31-01-2027,IO,1,1,128,136,22,1,0,9,0,0,0,1,0,,,0,0,0,148058,286,0.7407,61349,9,2
5342663,2006,465.1,54321.31,327,1,53,1,53,0,0,1,0,0,r_c,0.6564,0,12-09-2006,30-09-2029,Non-IO,1,1,108,168,23,1,0,9,0,0,0,1,0,,,0,-2374,0,55186,302,0.6313,92817,9,5
8000262,2007,634.06,113791.52,431,0,0,0,0,0,0,0,0,1,r_c,0.8483,0,05-01-2007,31-01-2042,Non-IO,1,1,104,316,35,1,0,9,0,0,0,1,0,,,0,-554,0,114420,418,0.3888,74185,5,9
3662022,2005,368.4,83667.31,484,0,0,0,0,0,0,0,0,0,r_b,0.4806,0,16-06-2005,30-06-2040,Non-IO,1,1,123,297,35,1,0,9,0,0,0,1,0,,,0,-10346,0,85834,484,0.2627,51186,4,16
7170997,2006,560.8,74803.55,394,0,0,0,0,0,0,0,0,1,r_i,0.5927,0,22-09-2006,30-09-2031,Non-IO,1,1,108,192,25,1,0,9,0,0,0,1,0.988659058,,,0,-6,0,75710,382,0.6132,63202,11,3
9718807,2005,516.5,129999.88,305,0,0,2,8,9011,0,0,0,1,r_e,0.4299,0,12-04-2005,30-04-2030,IO,1,1,125,175,25,1,0,9,0,0,0,1,0,,,0,0,0,129986,268,0.3226,51484,4,14
5494770,2007,585.49,102800.97,546,0,0,0,0,0,0,0,0,1,r_g,1.006,0,22-01-2007,31-01-2041,Non-IO,1,1,104,304,34,1,0,9,0,0,0,1,0,,,0,0,0,103606,518,0.7201,52418,2,9
8415710,2003,312.9,84522.65,426,0,0,0,0,0,0,0,0,0,r_i,0.6476,0,18-03-2003,31-03-2028,IO,1,1,150,150,25,1,0,9,0,0,0,1,0,,,0,-182,0,84520,526,0.2183,96728,7,12
9256003,2006,878.61,119697.28,532,0,0,0,0,0,0,0,0,0,r_d,0.4242,0,23-10-2006,31-10-2031,Non-IO,1,1,107,193,25,1,0,9,0,0,0,1,0,,,0,0,0,121178,520,0.4643,48841,5,7
6936452,2007,1520.55,401757.13,516,0,0,0,0,0,0,0,0,0,r_d,0.4721,0,17-01-2007,31-01-2027,IO,1,1,104,136,20,1,0,9,0,0,0,1,0,,,0,0,0,401760,562,0.4331,68305,10,10
8619351,2006,507.87,87656.2,412,0,0,0,0,0,0,0,0,0,r_h,0.4542,0,03-10-2006,31-10-2031,Non-IO,1,1,107,193,25,1,0,9,0,0,0,1,0,,,0,-59000,0,88270,420,0.4982,65696,8,3
2134336,2006,384,88006.77,334,1,65,1,65,0,0,1,0,0,r_a,1.07,0.757161458,10-02-2006,28-02-2031,Non-IO,2,1,115,185,25,1,0,9,0,0,0,2,1.788411458,,,2,506,2,88264,322,0.5326,61478,6,11
9474167,2005,522.09,137993.23,489,0,0,0,0,0,0,0,0,0,r_b,0.5802,0,08-03-2005,31-03-2025,IO,1,1,126,114,20,1,0,9,0,0,0,1,0,,,0,0,0,145010,488,0.5184,54261,4,7
4351655,2002,123.47,32631.56,475,0,0,0,0,0,0,0,0,0,r_e,0.4052,0,19-12-2002,31-12-2015,IO,1,1,153,3,13,1,0,9,0,0,1,1,0,,,0,-528,0,32630,488,0.9927,75280,5,6
9964034,2006,730.46,168662.25,372,0,0,1,8,185,0,0,0,0,r_d,0.6678,0,29-11-2006,30-11-2031,IO,1,1,106,194,25,1,0,9,0,0,0,1,0,,,0,-16876,0,174130,372,0.2078,53535,1,11
9104827,2007,625.23,112935.34,506,0,0,0,0,0,0,0,0,1,r_d,0.781,0,31-05-2007,31-05-2042,Non-IO,1,1,100,320,35,1,0,9,0,0,0,1,0,,,0,-20,0,113546,506,0.3557,65760,4,12
6652564,2007,456.07,72777.63,302,1,25,1,25,0,0,1,0,0,r_i,0.7928,0,09-01-2007,31-01-2037,Non-IO,1,1,104,256,30,1,0,9,0,0,0,1,0,,,0,-278,0,73350,296,0.539,70007,5,8
1269582,2005,454.44,58036.12,372,0,0,0,0,0,0,0,0,1,r_i,0.6189,0,02-08-2005,31-08-2030,Non-IO,1,1,121,179,25,1,0,9,0,0,0,1,0,,,0,-24,0,58812,372,0.4863,59797,10,12
8590527,2004,1449.7,169895.91,502,0,0,0,0,0,0,0,0,0,r_f,0.288,0,10-05-2004,31-05-2029,Non-IO,1,1,136,164,25,1,0,9,0,0,0,1,0,,,0,-10010,0,173216,502,0.1915,53123,5,13
4776928,2006,808.45,106167.29,379,0,0,0,0,0,0,0,0,1,r_c,0.6943,0,08-06-2006,30-06-2031,Non-IO,1,1,111,189,25,1,0,9,0,0,0,1,0,,,0,-2246,0,107508,426,0.5105,48689,2,6
3462493,2005,291.6,73487.24,400,0,0,0,0,0,0,0,0,1,r_c,0.7926,0,13-12-2005,31-12-2035,IO,1,1,117,243,30,1,0,9,0,0,0,1,0,,,0,0,0,73482,400,0.5091,67199,5,8
7413344,2003,626.08,68883.81,212,0,0,0,0,0,0,0,0,0,r_m,0.4459,0,27-08-2003,31-08-2028,Non-IO,1,1,145,155,25,1,0,9,0,0,0,1,0,,,0,0,0,70156,184,0.7467,37024,4,6
4285691,2006,562.6,100929.27,298,0,0,0,0,0,0,0,0,1,r_b,0.7954,0,10-10-2006,31-10-2041,Non-IO,1,1,107,313,35,1,0,9,0,0,0,1,0,,,0,0,0,101488,310,0.4977,66195,7,2
5371497,2004,481.42,127162.74,492,0,0,0,0,0,0,0,0,0,r_m,0.5025,0,29-11-2004,30-11-2017,IO,1,1,130,26,13,1,0,9,0,0,0,1,0,,,0,0,0,127164,490,0.9647,62251,9,7
5094090,2007,70.77,101095.32,,,,,,,,,,0,r_b,0.2865,0,24-05-2007,31-05-2032,IO,1,1,100,200,25,1,0,9,0,0,0,1,0,,,0,0,0,101094,,0.495,66260,4,13
8070271,2004,444.06,117670.17,456,0,0,0,0,0,0,0,0,1,r_e,0.1873,0,06-10-2004,31-10-2034,IO,1,1,131,229,30,1,0,9,0,0,0,1,0.203868847,,,0,84,0,117688,454,0.6471,73517,4,3
2915880,2006,762.3,118591.74,281,0,0,0,0,0,0,0,0,0,r_c,0.8502,0,09-11-2006,30-11-2036,Non-IO,1,1,106,254,30,1,0,9,0,0,0,1,0,,,0,0,0,119588,274,0.4216,81249,6,5
5962698,2003,238.27,8003.83,374,0,0,0,0,0,0,0,0,0,r_h,0.0881,0,01-09-2003,30-09-2018,Non-IO,1,1,144,36,15,1,0,9,0,0,0,1,0,,,0,-44,0,8724,424,0.6317,92592,11,5
5006862,2007,914.88,241703.35,550,0,0,0,0,0,0,0,0,0,r_d,0.5839,0,12-02-2007,28-02-2029,IO,1,1,103,161,22,1,0,9,0,0,0,1,0,,,0,0,0,241706,546,0.2326,74980,8,14
4272683,2006,297.2,47752.57,247,0,0,0,0,0,0,0,0,1,r_i,0.7516,0,15-11-2006,30-11-2036,Non-IO,1,1,106,254,30,1,0,9,0,0,0,1,0,,,0,0,0,48124,248,0.4778,57706,6,8
9388439,2004,717.37,87568.51,370,0,0,0,0,0,0,0,0,0,r_g,0.4635,0,08-07-2004,31-07-2029,Non-IO,1,1,134,166,25,1,0,9,0,0,0,1,0,,,0,-16,0,88912,430,0.3855,106988,3,13
3334059,2006,538.19,79124.1,485,0,0,0,0,0,0,0,0,0,r_e,0.2319,0,05-10-2006,31-10-2033,Non-IO,1,1,107,217,27,1,0,9,0,0,0,1,0,,,0,-672,0,79976,482,0.1536,49025,2,17
2672954,2006,295.5,52260.58,418,0,0,0,0,0,0,0,0,1,r_c,0.7071,0,27-04-2006,30-04-2041,Non-IO,1,1,113,307,35,1,0,9,0,0,0,1,0,,,0,-60,0,52564,436,0.5046,83675,5,8
4658370,2005,703.1,176343.67,509,0,0,0,0,0,0,0,0,0,r_h,0.9294,0,09-02-2005,28-02-2030,IO,1,1,127,173,25,1,0,9,0,0,0,1,0,,,0,0,0,176338,450,0.3636,53634,4,11
6816007,2007,523.77,137631.23,488,0,0,0,0,0,0,0,0,0,r_c,0.8843,0,30-05-2007,31-05-2032,IO,1,1,100,200,25,1,0,9,0,0,0,1,0,,,0,-1550,0,137642,492,0.241,64162,4,11
1690032,2005,493.07,130209.8,433,0,0,0,0,0,0,0,0,0,r_d,0.5862,0,24-10-2005,31-10-2021,IO,1,1,119,73,16,1,0,9,0,0,0,1,0,,,0,-236,0,130206,386,0.5923,84430,9,9
1229643,2004,380.76,89142.28,528,0,0,0,0,0,0,0,0,0,r_b,0.6184,0,25-11-2004,30-11-2036,Non-IO,1,1,130,254,32,1,0,9,0,0,0,1,0,,,0,-580,0,90348,528,0.57,82571,8,9
3977945,2006,99.96,20099.48,517,0,0,0,0,0,0,0,0,0,r_d,0.0608,0,20-09-2006,30-09-2016,Non-IO,1,1,108,12,10,1,0,9,0,0,0,1,0,,,0,-6632,0,20444,522,0.2972,67891,10,11
6482567,2006,329.5,56249.18,399,0,0,0,0,0,0,0,0,1,r_e,0.2836,0,10-01-2006,31-01-2041,Non-IO,1,1,116,304,35,1,0,9,0,0,0,1,0,,,0,-1302,0,56964,400,0.6833,42493,5,3
6131425,2006,2.96,782.69,560,0,0,0,0,0,0,0,0,0,r_c,0.0032,0,19-01-2006,31-01-2031,IO,1,1,116,184,25,1,0,9,0,0,0,1,0,,,0,-40026,0,782,560,0.3318,72664,8,11
5163718,2005,379.91,41279.85,537,0,0,0,0,0,0,0,0,0,r_i,0.3771,0,23-11-2005,30-11-2027,Non-IO,1,1,118,146,22,1,0,9,0,0,0,1,0,,,0,0,0,42004,538,0.4578,62298,5,9
1882537,2006,450.17,60003.12,440,0,0,0,0,0,0,0,0,1,r_c,0.6332,0,03-10-2006,31-10-2031,Non-IO,1,1,107,193,25,1,0,9,0,0,0,1,0,,,0,-116,0,60754,432,0.4135,54118,3,10
6953600,2007,916,230870.26,334,0,0,0,0,0,0,0,0,1,r_f,0.6926,0,16-03-2007,31-03-2025,IO,1,1,102,114,18,1,0,9,0,0,0,1,0,,,0,0,0,230856,350,0.4855,56701,10,10
2969362,2007,366.51,43729.51,274,0,0,0,0,0,0,0,0,0,r_e,0.3788,0,24-01-2007,31-01-2029,Non-IO,1,1,104,160,22,1,0,9,0,0,0,1,0,,,0,0,0,44424,264,0.4418,94744,6,6
5732032,2003,910.62,229135.95,407,0,0,0,0,0,0,0,0,1,r_d,0.5715,0,21-08-2003,31-08-2028,IO,1,1,145,155,25,1,0,9,0,0,0,2,1,,,0,0,0,229124,504,0.5186,59973,6,5
3469274,2007,284.4,41039.21,294,0,0,0,0,0,0,0,0,1,r_i,0.7284,0.999578059,05-04-2007,30-04-2032,Non-IO,2,1,101,199,25,1,0,9,0,0,0,1,0.999578059,,,0,0,0,41176,264,0.5609,69381,6,3
7469072,2006,513.5,60865.91,217,0,0,0,0,0,0,0,0,1,r_h,0.6467,0,12-05-2006,31-05-2029,Non-IO,1,1,112,164,23,1,0,9,0,0,0,1,0,,,0,-300,0,61852,194,0.4639,36278,5,3
9700651,2006,592.28,105325.75,262,1,73,1,73,0,0,0,0,0,r_g,0.9219,0,05-07-2006,31-07-2041,Non-IO,1,1,110,310,35,1,0,9,0,0,0,1,0,,,0,0,0,105508,252,0.1988,50646,3,13
1053444,2006,164.77,40207.24,461,0,0,0,0,0,0,0,0,0,r_b,0.1411,0,21-08-2006,31-08-2026,IO,1,1,109,131,20,1,0,9,0,0,0,1,0,,,0,-128966,0,41084,428,0.3697,64230,3,17
7222880,2006,524.76,68513.18,123,0,0,0,0,0,0,0,0,1,r_e,0.2552,0,16-02-2006,28-02-2031,Non-IO,1,1,115,185,25,1,0,9,0,0,0,1,0,,,0,0,0,69388,252,0.3046,80422,7,16
4244830,2005,296.06,46438.6,614,0,0,0,0,0,0,0,0,0,r_c,0.2821,0,16-11-2005,30-11-2035,Non-IO,1,1,118,242,30,1,0,9,0,0,0,1,0,,,0,-100,0,46796,562,0.3361,69272,4,15
2435286,2004,394.4,48827.92,480,0,0,0,0,0,0,0,0,1,r_i,0.3757,0,09-11-2004,30-11-2029,Non-IO,1,1,130,170,25,1,0,9,0,0,0,1,0,,,0,0,0,49524,476,0.6263,92307,10,7
3396310,2006,1246.3,60309.72,224,0,0,1,4,1852,0,0,0,1,r_g,0.4437,1.924456391,13-02-2006,29-02-2020,Non-IO,2,2,115,53,14,1,0,9,0,0,0,2,2.991230041,31-08-2015,1,2,3728,2,64150,276,0.7296,99355,6,11
7811214,2006,471.14,73092.08,313,0,0,0,0,0,0,0,0,1,r_c,0.8501,0,18-12-2006,31-12-2035,Non-IO,1,1,105,243,29,1,0,9,0,0,0,1,0,,,0,-418,0,73738,286,0.6058,63779,4,9
2858952,2004,782.2,94949.06,324,0,0,2,50,847,0,0,0,0,r_c,0.492,0,30-03-2004,31-03-2029,Non-IO,1,1,138,162,25,1,0,9,0,0,0,1,0,,,0,-100,0,96420,328,0.4067,57700,5,5
6436345,2007,652.73,163795.1,254,0,0,0,0,0,0,0,0,1,r_d,0.7901,0,19-02-2007,28-02-2037,IO,1,1,103,257,30,1,0,9,0,0,0,1,0,,,0,0,0,163796,266,0.5476,63552,10,7
7302554,2006,593.2,80520.81,465,0,0,0,0,0,0,0,0,0,r_h,0.4779,0,19-09-2006,30-09-2031,Non-IO,1,1,108,192,25,1,0,9,0,0,0,1,0,,,0,0,0,81524,466,0.2115,55366,5,15
5672449,2006,458.95,56984.76,507,0,0,0,0,0,0,0,0,0,r_i,0.4733,0,31-10-2006,31-10-2029,Non-IO,1,1,107,169,23,1,0,9,0,0,0,1,0,,,0,0,0,57826,488,0.3708,55111,4,18
4513825,2007,764.56,105313.73,167,0,0,0,0,0,0,0,0,0,r_h,0.5809,0,09-01-2007,31-01-2032,Non-IO,1,1,104,196,25,1,0,9,0,0,0,1,0,,,0,0,0,106578,134,0.4628,73097,6,4
6664061,2007,626.3,85997.26,330,0,0,0,0,0,0,0,0,1,r_m,0.3834,0,07-03-2007,31-03-2032,Non-IO,1,1,102,198,25,1,0,9,0,0,0,1,0,,,0,-36,0,86984,330,0.2676,80392,5,11
9930544,2004,625.4,13093.76,550,0,0,0,0,0,0,0,0,0,r_c,0.0687,0,09-03-2004,31-03-2018,Non-IO,1,1,138,30,14,1,0,9,0,0,0,1,0,,,0,-7228,0,15324,558,0.7152,37543,5,3
4266358,2005,440.3,67250.38,549,0,0,0,0,0,0,0,0,0,r_i,0.4291,0,18-03-2005,31-03-2035,Non-IO,1,1,126,234,30,1,0,9,0,0,0,1,0,,,0,-14,0,67852,550,0.2298,52069,3,10
6175504,2006,536.13,141670.59,497,0,0,0,0,0,0,0,0,0,r_d,0.6636,0,06-07-2006,31-07-2021,IO,1,1,110,70,15,1,0,9,0,0,0,1,0,,,0,0,0,141672,506,0.1784,50874,3,16
1626772,2002,250,502.17,509,0,0,0,0,0,0,0,0,0,r_g,0.0038,0,26-11-2002,30-11-2015,Non-IO,1,1,154,2,13,1,0,9,0,0,0,1,0,,,0,-28500,0,1364,498,0.5913,51937,5,8
5478842,2006,398.43,105269.16,483,0,0,0,0,0,0,0,0,0,r_d,0.7261,0,03-11-2006,30-11-2031,IO,1,1,106,194,25,1,0,9,0,0,0,1,0,,,0,0,0,105270,492,0.5094,73394,5,8
5450282,2006,646.5,114677.17,544,0,0,0,0,0,0,0,0,1,r_e,0.1607,0,02-03-2006,31-03-2041,Non-IO,1,1,114,306,35,1,0,9,0,0,0,1,0,,,0,0,0,115338,574,0.7618,55672,4,6
9483583,2003,459,44958.85,366,0,0,0,0,0,0,0,0,1,r_c,0.3374,1.437298475,31-10-2003,31-10-2025,Non-IO,2,2,143,121,22,1,0,9,1,0,0,2,2.320501089,28-02-2015,7,2,880,2,45906,334,0.5701,61315,10,7
3532138,2005,486.68,74725.05,463,0,0,0,0,0,0,0,0,1,r_h,0.7299,0,31-03-2005,31-03-2030,Non-IO,1,1,126,174,25,1,0,9,0,0,0,1,0,,,0,0,0,75434,396,0.6447,49837,4,11
2658652,2004,597.81,72070.89,263,1,51,1,51,0,0,1,0,0,r_e,0.3969,0,02-03-2004,31-03-2029,Non-IO,1,1,138,162,25,1,0,9,0,0,0,1,0,,,0,-40,0,73182,238,0.2641,42650,4,11
7295285,2005,546,137507.95,245,0,0,0,0,0,0,0,0,1,r_l,0.8524,0,10-03-2005,31-03-2030,IO,1,1,126,174,25,1,0,9,0,0,0,2,1,,,0,546,2,137676,224,0.6405,72838,6,12
3263564,2006,796.68,210492.69,543,0,0,0,0,0,0,0,0,0,r_d,0.8007,0,04-09-2006,30-09-2031,IO,1,1,108,192,25,1,0,9,0,0,0,1,0,,,0,0,0,210494,556,0.3877,72008,6,12
4533736,2006,1140.92,302289.32,413,0,0,0,0,0,0,0,0,0,r_h,0.8492,0.376433054,19-12-2006,31-12-2036,IO,2,1,105,255,30,1,0,9,0,0,0,1,0.727518143,,,0,430,0,302270,388,0.3016,52208,3,14
6228641,2006,877.45,143247.35,480,0,0,0,0,0,0,0,0,1,r_a,0.9319,0,24-10-2006,31-10-2036,Non-IO,1,1,107,253,30,1,0,9,0,0,0,1,0,,,0,-1368,0,141264,472,0.6374,34463,2,11
2046179,2005,596.93,57897.87,320,0,0,0,0,0,0,0,0,0,r_e,0.2393,0,13-12-2005,31-12-2025,Non-IO,1,1,117,123,20,1,0,9,0,0,0,1,0,,,0,-630,0,59172,310,0.5699,45858,6,8
5022322,2007,590.4,106430.1,482,0,0,0,0,0,0,0,0,1,r_a,0.8916,0,31-01-2007,31-01-2042,Non-IO,1,1,104,316,35,1,0,9,0,0,0,1,0,,,0,0,0,107010,484,0.5601,54865,2,7
6032589,2003,547.6,53028.12,438,0,0,0,0,0,0,0,0,1,r_f,0.1789,0,26-11-2003,30-11-2025,Non-IO,1,1,142,122,22,1,0,9,0,0,0,1,0,,,0,0,0,54198,410,0.4935,81913,4,2
8857335,2004,349.79,43405.65,375,0,0,0,0,0,0,0,0,0,r_a,0.5534,0,20-09-2004,30-09-2029,Non-IO,1,1,132,168,25,1,0,9,0,0,0,1,0,,,0,-108,0,44050,402,0.7401,76429,11,3
6504525,2007,1340.14,159833.77,436,0,0,0,0,0,0,0,0,1,r_d,0.6285,0,22-02-2007,28-02-2029,Non-IO,1,1,103,161,22,1,0,9,0,0,0,1,0,,,0,0,0,162262,412,0.3061,55060,11,13
7095719,2005,1040.67,133877.27,461,0,0,0,0,0,0,0,0,0,r_b,0.8233,0,07-10-2005,31-10-2030,Non-IO,1,1,119,181,25,1,0,9,0,0,0,1,0,,,0,-370,0,135642,460,0.4701,67885,10,13
3594591,2005,483.9,85062.12,293,0,0,0,0,0,0,0,0,1,r_d,0.642,0,27-09-2005,30-09-2040,Non-IO,1,1,120,300,35,1,0,9,0,0,0,1,0,,,0,0,0,85560,278,0.3555,72334,7,13
7338971,2005,667.71,100213.61,,,,,,,,,,0,r_i,0.5239,0,21-04-2005,30-04-2030,Non-IO,1,1,125,175,25,1,0,9,0,0,0,1,0,,,0,-300,0,101254,,0.5854,52313,5,5
9283935,2005,400.79,66564.88,430,0,0,0,0,0,0,0,0,0,r_d,0.4123,0,26-07-2005,31-07-2030,Non-IO,1,1,122,178,25,1,0,9,0,0,0,1,0,,,0,0,0,67784,430,0.3926,81167,8,12
6566788,2006,317.2,50688.1,436,0,0,0,0,0,0,0,0,1,r_l,0.6809,0,03-10-2006,31-10-2036,Non-IO,1,1,107,253,30,1,0,9,0,0,0,1,0,,,0,0,0,51090,436,0.3821,47653,2,12
3437946,2006,267.78,71254.19,175,0,0,2,10,9581,0,0,0,0,r_c,0.8802,1.533273583,18-12-2006,31-12-2028,IO,2,2,105,159,22,1,0,9,1,0,0,2,2.155650161,31-08-2015,1,2,578,2,71332,212,0.7791,22187,3,5
3964607,2005,623.8,155944.48,,,,,,,,,,0,r_e,0.3156,0,15-02-2005,29-02-2032,IO,1,1,127,197,27,1,0,9,0,0,0,2,1,,,0,0,0,155942,,0.4022,58926,6,7
7885166,2007,370.65,92984.88,434,0,0,0,0,0,0,0,0,1,r_h,0.93,0,28-03-2007,31-03-2032,IO,1,1,102,198,25,1,0,9,0,0,0,1,0,,,0,0,0,92986,432,0.642,67036,10,3
3192184,2003,194.93,44777.62,563,0,0,0,0,0,0,0,0,0,r_c,0.1251,0,27-11-2003,30-11-2016,Non-IO,1,1,142,14,13,1,0,9,0,0,0,1,0,,,0,-880,0,44862,566,0.4362,79720,8,6
1295870,2007,795.42,85723.45,499,0,0,0,0,0,0,0,0,1,r_e,0.3184,0,08-06-2007,30-06-2027,Non-IO,1,1,99,141,20,1,0,9,0,0,0,1,0,,,0,0,0,87306,500,0.4841,73512,4,4
3147451,2005,478.8,120646.97,528,0,0,0,0,0,0,0,0,1,r_d,0.6299,0,24-11-2005,30-11-2035,IO,1,1,118,242,30,1,0,9,0,0,0,1,0,,,0,-106,0,120642,544,0.5446,53831,3,10
6995114,2007,471.1,86092.04,145,0,0,0,0,0,0,0,0,1,r_i,0.799,0,30-04-2007,30-04-2042,Non-IO,1,1,101,319,35,1,0,9,0,0,0,1,0,,,0,0,0,86798,142,0.2942,65772,8,14
5776018,2003,504.4,15091.78,497,0,0,0,0,0,0,0,0,0,r_g,0.1908,0,07-05-2003,31-05-2018,Non-IO,1,1,148,32,15,1,0,9,0,0,0,1,0,,,0,0,0,16616,502,0.6146,63755,5,2
2833476,2006,297.2,53315.12,484,0,0,0,0,0,0,0,0,0,r_a,0.6427,0,20-10-2006,31-10-2041,Non-IO,1,1,107,313,35,1,0,9,0,0,0,1,0,,,0,-16996,0,53610,484,0.6201,59676,3,2
7342755,2006,150.38,32959.95,513,0,0,0,0,0,0,0,0,0,r_i,0.2001,0,12-07-2006,31-07-2031,IO,1,1,110,190,25,1,0,9,0,0,0,1,0,,,0,-35328,0,35030,514,0.5594,49000,2,6
1648184,2006,867.1,222850.36,246,0,0,0,0,0,0,0,0,0,r_d,0.7389,0,29-09-2006,30-09-2031,IO,1,1,108,192,25,1,0,9,0,0,0,1,0,,,0,0,0,222764,222,0.2404,41709,4,11
3735683,2006,923.35,123709.04,307,0,0,1,70,4944,0,0,0,1,r_l,0.8072,0,22-09-2006,30-09-2031,Non-IO,1,1,108,192,25,1,0,9,0,0,0,1,0,,,0,0,0,125194,302,0.3868,61827,8,9
7819451,2006,672.32,173089.25,302,0,0,0,0,0,0,0,0,0,r_e,0.1951,0,26-07-2006,31-07-2031,IO,1,1,110,190,25,1,0,9,0,0,0,1,0,,,0,-9156,0,173846,306,0.7609,70924,6,12
7814837,2005,320.4,73505.51,420,0,0,0,0,0,0,0,0,1,r_i,0.6426,0,22-12-2005,31-12-2030,Non-IO,1,1,117,183,25,1,0,9,0,0,0,1,0,,,0,0,0,73622,436,0.4747,31714,4,7
7401378,2006,550.87,56428.78,481,0,0,0,0,0,0,0,0,0,r_g,0.5596,0,24-07-2006,31-07-2026,Non-IO,1,1,110,130,20,1,0,9,0,0,0,1,0,,,0,0,0,57602,482,0.3367,87266,4,10
3807308,2007,397.88,73014.52,485,0,0,0,0,0,0,0,0,0,r_h,0.3979,0,29-03-2007,31-03-2042,Non-IO,1,1,102,318,35,1,0,9,0,0,0,1,0,,,0,0,0,78738,524,0.2628,57886,10,12
7963912,2005,554.1,140240.59,460,0,0,0,0,0,0,0,0,1,r_a,0.9168,0,27-09-2005,30-09-2035,IO,1,1,120,240,30,1,0,9,0,0,0,1,0,,,0,-6,0,140234,494,0.2342,46099,6,15
1241760,2007,620.8,81339.86,446,0,0,0,0,0,0,0,0,0,r_h,0.6508,1,22-01-2007,31-01-2032,Non-IO,2,2,104,196,25,1,0,9,0,0,0,2,1.5,,,0,620,2,81688,436,0.6067,97639,5,11
3376598,2005,350.44,42908.77,441,0,0,0,0,0,0,0,0,0,r_c,0.5307,0,08-07-2005,31-07-2029,Non-IO,1,1,122,166,24,1,0,9,0,0,0,1,0,,,0,-26,0,43562,432,0.3263,71785,8,11
5021783,2006,505.8,89848.08,374,0,0,0,0,0,0,0,0,1,r_b,0.6729,0,24-04-2006,30-04-2041,Non-IO,1,1,113,307,35,1,0,9,0,0,0,1,0,,,0,0,0,90362,372,0.1591,68076,6,9
1075706,2005,643.8,83195.74,330,1,64,1,64,0,0,1,0,0,r_e,0.3582,0,05-08-2005,31-08-2030,Non-IO,1,1,121,179,25,1,0,9,0,0,0,1,0,,,0,0,0,84340,310,0.3638,49045,2,12
6358909,2006,559.26,45295.34,465,0,0,0,0,0,0,0,0,0,r_e,0.1726,0,08-11-2006,30-11-2023,Non-IO,1,1,106,98,17,1,0,9,0,0,0,1,0,,,0,0,0,46644,488,0.5221,80282,10,8
1082581,2007,462.2,71835.93,316,1,35,1,35,0,0,1,0,0,r_g,0.9563,0,23-01-2007,31-01-2036,Non-IO,1,1,104,244,29,1,0,9,0,0,0,1,0,,,0,0,0,72500,318,0.5699,86031,5,4
5665987,2005,869.66,134257.43,391,0,0,0,0,0,0,0,0,1,r_g,0.8307,0,28-09-2005,30-09-2035,Non-IO,1,1,120,240,30,1,0,9,0,0,0,1,0,,,0,-172,0,135410,438,0.3469,71258,7,13
3667471,2006,445.86,58215.23,219,0,0,3,16,11432,0,0,0,0,r_e,0.1693,0,07-09-2006,30-09-2030,Non-IO,1,1,108,180,24,1,0,9,0,0,0,1,0,,,0,0,0,59000,232,0.6182,60493,10,7
5873582,2007,564.27,51394.83,430,0,0,0,0,0,0,0,0,0,r_d,0.1954,0,02-02-2007,28-02-2025,Non-IO,1,1,103,113,18,1,0,9,0,0,0,1,0,,,0,0,0,52680,430,0.2562,46857,5,12
7172116,2005,469.61,105273.04,,,,,,,,,,0,r_f,0.291,0,31-08-2005,31-08-2028,IO,1,1,121,155,23,1,0,9,0,0,0,1,0,,,0,-27502,0,108178,,0.7096,54145,1,7
3980189,2006,787.68,96015.47,526,0,0,0,0,0,0,0,0,0,r_b,0.366,0,01-06-2006,30-06-2026,Non-IO,1,1,111,129,20,1,0,9,0,0,0,1,0,,,0,-13388,0,98490,490,0.4579,55855,9,9
8020443,2003,456,50531.94,357,0,0,0,0,0,0,0,0,0,r_m,0.186,0,08-07-2003,31-07-2028,Non-IO,1,1,146,154,25,1,0,9,0,0,0,1,0,,,0,-1554,0,51426,310,0.655,78965,5,6
3309813,2004,635.1,80144.87,541,0,0,0,0,0,0,0,0,0,r_h,0.6228,0,13-12-2004,31-12-2029,Non-IO,1,1,129,171,25,1,0,9,0,0,0,1,0,,,0,0,0,81300,526,0.618,68681,9,7
7569223,2005,727.5,92757.72,398,0,0,0,0,0,0,0,0,1,r_a,0.7227,0,15-03-2005,31-03-2030,Non-IO,1,1,126,174,25,1,0,9,0,0,0,2,1.881209622,,,0,1136,2,94430,396,0.4401,88212,5,5
